,year,type,country,age,species_,fecha_limpia,fatal,sex,latitud,longitud,fatal_N,fatal_Unknown,fatal_Y,age_jovenes,age_adultos,age_ancianos,type.1,species_.1,fecha_limpia.1,age_n_manual,age_n_log,age_n_raiz,age_n_box,age_minmax
4715,1941,Sea Disaster,south atlantic ocean,27,Unespecific,Mar,N,M,0,-15,1,0,0,1,0,0,6,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4716,1941,Provoked,usa,53,Tiger shark,Mar,N,M,1,-100.445882,1,0,0,0,1,0,4,2,8,0.3004256210401909,3.970291913552122,7.280109889280518,8.809197288780853,0.6046511627906976
4717,1941,Provoked,australia,34,Unespecific,Feb,N,M,0,134.755,1,0,0,0,1,0,4,3,4,0.07949538848205134,3.5263605246161616,5.830951894845301,7.0996926693035265,0.3837209302325581
4718,1941,Provoked,jamaica,27,Unespecific,Feb,N,M,1,-77.3947693,1,0,0,1,0,0,4,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4719,1941,Unprovoked,south atlantic ocean,19,Unespecific,Jan,N,M,0,-15,1,0,0,1,0,0,7,3,5,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
4720,1941,Sea Disaster,atlantic ocean,27,Unespecific,Jan,Y,M,1,-38.320312,0,0,1,1,0,0,6,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4721,1941,Unprovoked,solomon islands,27,Unespecific,Unknown,N,M,0,159.1070693851845,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4722,1941,Unprovoked,iran,27,Unespecific,Unknown,Y,M,1,54.5643516,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4723,1941,Unprovoked,iran,27,Unespecific,Unknown,N,M,1,54.5643516,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4724,1941,Unprovoked,iran,6,Unespecific,Unknown,Y,M,1,54.5643516,0,0,1,1,0,0,7,3,14,-0.24608600686678586,1.791759469228055,2.449489742783178,2.515363934617539,0.05813953488372093
4725,1941,Unprovoked,papua new guinea,14,Unespecific,Unknown,N,M,0,144.2489081,1,0,0,1,0,0,7,3,14,-0.15306275105283237,2.6390573296152584,3.7416573867739413,4.401298165473145,0.15116279069767444
4726,1940,Unprovoked,australia,23,Unespecific,Dec,Y,M,0,134.755,0,0,1,1,0,0,7,3,3,-0.0484115882621347,3.1354942159291497,4.795831523312719,5.804526769363659,0.25581395348837205
4727,1940,Unprovoked,south africa,17,Unespecific,Dec,Y,M,0,24.991639,0,0,1,1,0,0,7,3,3,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
4728,1940,Unprovoked,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,7,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4729,1940,Provoked,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,4,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4730,1940,Unprovoked,panama,18,Unespecific,Sep,Y,M,1,-81.1308434,0,0,1,1,0,0,7,3,13,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
4731,1940,Unprovoked,usa,27,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4732,1940,Unprovoked,usa,27,Unespecific,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4733,1940,Unprovoked,south africa,25,White shark,Mar,Y,M,0,24.991639,0,0,1,1,0,0,7,4,8,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
4734,1940,Unprovoked,australia,27,Unespecific,Mar,N,M,0,134.755,1,0,0,1,0,0,7,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4735,1940,Unprovoked,south africa,17,White shark,Feb,Y,M,0,24.991639,0,0,1,1,0,0,7,4,4,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
4736,1940,Boating,australia,27,Unespecific,Feb,N,M,0,134.755,1,0,0,1,0,0,1,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4737,1940,Unprovoked,australia,55,Unespecific,Feb,Y,M,0,134.755,0,0,1,0,1,0,7,3,4,0.32368143499367924,4.007333185232471,7.416198487095663,8.964550975600854,0.627906976744186
4738,1940,Unprovoked,australia,17,Lemon shark,Jan,N,M,0,134.755,1,0,0,1,0,0,7,1,5,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
4739,1940,Unprovoked,australia,13,Unespecific,Jan,Y,M,0,134.755,0,0,1,1,0,0,7,3,5,-0.16469065802957655,2.5649493574615367,3.605551275463989,4.212483084143039,0.13953488372093023
4740,1940,Unprovoked,australia,22,Unespecific,Jan,N,M,0,134.755,1,0,0,1,0,0,7,3,5,-0.06003949523887889,3.091042453358316,4.69041575982343,5.668426724383542,0.24418604651162792
4741,1940,Unprovoked,south africa,18,Unespecific,Jan,Y,M,0,24.991639,0,0,1,1,0,0,7,3,5,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
4742,1940,Unprovoked,australia,27,Unespecific,Jan,N,M,0,134.755,1,0,0,1,0,0,7,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4743,1940,Boating,slovenia,27,White shark,Unknown,N,M,1,14.4808369,1,0,0,1,0,0,1,4,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4744,1940,Unprovoked,new guinea,27,Unespecific,Unknown,Y,F,0,142.08709052245882,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4745,1940,Unprovoked,papua new guinea,27,Unespecific,Unknown,N,M,0,144.2489081,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4746,1940,Invalid,south africa,27,Tiger shark,Unknown,Unknown,M,0,24.991639,0,1,0,1,0,0,3,2,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4747,1940,Invalid,south africa,27,Tiger shark,Unknown,Unknown,F,0,24.991639,0,1,0,1,0,0,3,2,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4748,1939,Invalid,australia,40,Tiger shark,Dec,Unknown,M,0,134.755,0,1,0,0,1,0,3,2,3,0.14926283034251647,3.6888794541139363,6.324555320336759,7.694116247373475,0.45348837209302323
4749,1939,Unprovoked,australia,20,Tiger shark,Dec,Y,M,0,134.755,0,0,1,1,0,0,7,2,3,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
4750,1939,Boating,australia,27,Tiger shark,Nov,N,M,0,134.755,1,0,0,1,0,0,1,2,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4751,1939,Provoked,australia,27,Lemon shark,Nov,N,M,0,134.755,1,0,0,1,0,0,4,1,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4752,1939,Boating,australia,27,Unespecific,Nov,Unknown,M,0,134.755,0,1,0,1,0,0,1,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4753,1939,Unprovoked,samoa,27,Unespecific,Nov,Y,M,0,-172.12005,0,0,1,1,0,0,7,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4754,1939,Unprovoked,australia,27,Tiger shark,Oct,N,M,0,134.755,1,0,0,1,0,0,7,2,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4755,1939,Unprovoked,usa,27,Unespecific,Oct,N,M,1,-100.445882,1,0,0,1,0,0,7,3,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4756,1939,Unprovoked,australia,27,Tiger shark,Sep,N,M,0,134.755,1,0,0,1,0,0,7,2,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4757,1939,Provoked,usa,33,Unespecific,Aug,N,M,1,-100.445882,1,0,0,0,1,0,4,3,1,0.06786748150530716,3.4965075614664802,5.744562646538029,6.994228303440125,0.37209302325581395
4758,1939,Sea Disaster,pacific ocean,3,Unespecific,Jul,Y,M,0,-120.9375,0,0,1,1,0,0,6,3,6,-0.2809697277970184,1.0986122886681098,1.7320508075688772,1.3471191244379541,0.023255813953488372
4759,1939,Provoked,bahamas,38,Unespecific,Jul,N,M,1,-78.0000547,1,0,0,0,1,0,4,3,6,0.1260070163890281,3.6375861597263857,6.164414002968976,7.502744447095262,0.43023255813953487
4760,1939,Provoked,usa,27,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,4,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4761,1939,Unprovoked,usa,27,Unespecific,May,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4762,1939,Unprovoked,papua new guinea,9,Unespecific,Apr,Y,M,0,144.2489081,0,0,1,1,0,0,7,3,0,-0.2112022859365533,2.1972245773362196,3.0,3.34649086363745,0.09302325581395349
4763,1939,Unprovoked,papua new guinea,27,Lemon shark,Mar,Y,M,0,144.2489081,0,0,1,1,0,0,7,1,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4764,1939,Unprovoked,india,27,Unespecific,Feb,Y,M,1,78.6677428,0,0,1,1,0,0,7,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4765,1939,Provoked,new zealand,27,Unespecific,Feb,N,M,0,172.8344077,1,0,0,1,0,0,4,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4766,1939,Unprovoked,australia,11,Unespecific,Jan,N,M,0,134.755,1,0,0,1,0,0,7,3,5,-0.18794647198306494,2.3978952727983707,3.3166247903554,3.804859608483185,0.11627906976744187
4767,1939,Sea Disaster,sri lanka,27,Unespecific,War,N,F,1,80.7137847,1,0,0,1,0,0,6,3,15,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4768,1939,Boating,bahamas,27,Tiger shark,Unknown,N,M,1,-78.0000547,1,0,0,1,0,0,1,2,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4769,1939,Unprovoked,venezuela,27,Unespecific,Unknown,Y,M,1,-66.1109318,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4770,1939,Unprovoked,curacao,27,Tiger shark,Unknown,N,M,1,-69.0408499890865,1,0,0,1,0,0,7,2,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4771,1939,Unprovoked,papua new guinea,27,Unespecific,Unknown,Y,M,0,144.2489081,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4772,1938,Unprovoked,australia,19,Unespecific,Dec,Y,M,0,134.755,0,0,1,1,0,0,7,3,3,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
4773,1938,Provoked,australia,18,Tiger shark,Oct,N,M,0,134.755,1,0,0,1,0,0,4,2,12,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
4774,1938,Unprovoked,china,27,Unespecific,Aug,Y,M,1,104.999927,0,0,1,1,0,0,7,3,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4775,1938,Provoked,usa,27,Unespecific,Aug,N,M,1,-100.445882,1,0,0,1,0,0,4,3,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4776,1938,Unprovoked,usa,27,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4777,1938,Provoked,turkey,27,Unespecific,Jul,N,M,1,34.9249653,1,0,0,1,0,0,4,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4778,1938,Provoked,usa,27,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,4,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4779,1938,Unprovoked,australia,25,Unespecific,Jul,Y,M,0,134.755,0,0,1,1,0,0,7,3,6,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
4780,1938,Unprovoked,nicaragua,27,Tiger shark,Jun,Y,M,1,-85.2936911,0,0,1,1,0,0,7,2,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4781,1938,Unprovoked,australia,27,Unespecific,Jun,N,M,0,134.755,1,0,0,1,0,0,7,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4782,1938,Unprovoked,costa rica,27,Unespecific,May,Y,M,1,-84.0739102,0,0,1,1,0,0,7,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4783,1938,Unprovoked,iraq,9,Lemon shark,May,N,M,1,44.1749775,1,0,0,1,0,0,7,1,9,-0.2112022859365533,2.1972245773362196,3.0,3.34649086363745,0.09302325581395349
4784,1938,Unprovoked,iraq,10,Lemon shark,May,N,M,1,44.1749775,1,0,0,1,0,0,7,1,9,-0.19957437895980912,2.302585092994046,3.1622776601683795,3.58302947382199,0.10465116279069767
4785,1938,Unprovoked,india,27,Unespecific,May,Y,M,1,78.6677428,0,0,1,1,0,0,7,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4786,1938,Unprovoked,fiji,27,Unespecific,Mar,N,M,0,179.0122737,1,0,0,1,0,0,7,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4787,1938,Unprovoked,australia,27,Unespecific,Mar,N,M,0,134.755,1,0,0,1,0,0,7,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4788,1938,Provoked,australia,27,Tiger shark,Jan,N,M,0,134.755,1,0,0,1,0,0,4,2,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4789,1938,Provoked,south africa,13,Unespecific,Jan,N,M,0,24.991639,1,0,0,1,0,0,4,3,5,-0.16469065802957655,2.5649493574615367,3.605551275463989,4.212483084143039,0.13953488372093023
4790,1938,Invalid,australia,24,Tiger shark,Jan,Unknown,M,0,134.755,0,1,0,1,0,0,3,2,5,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
4791,1938,Unprovoked,australia,27,Unespecific,Jan,N,M,0,134.755,1,0,0,1,0,0,7,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4792,1938,Unprovoked,egypt,27,Unespecific,Unknown,Y,M,1,29.2675469,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4793,1938,Unprovoked,trinidad & tobago,50,Grey shark,Unknown,N,M,1,-60.9821067,1,0,0,0,1,0,7,0,14,0.2655419001099583,3.912023005428146,7.0710678118654755,8.568961017177946,0.5697674418604651
4794,1938,Provoked,usa,27,Unespecific,Unknown,N,M,1,-100.445882,1,0,0,1,0,0,4,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4795,1938,Unprovoked,australia,17,Unespecific,Unknown,N,M,0,134.755,1,0,0,1,0,0,7,3,14,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
4796,1938,Unprovoked,south africa,27,Unespecific,Unknown,N,M,0,24.991639,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4797,1937,Sea Disaster,usa,27,Unespecific,Nov,Y,M,1,-100.445882,0,0,1,1,0,0,6,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4798,1937,Unprovoked,australia,17,Unespecific,Nov,Y,M,0,134.755,0,0,1,1,0,0,7,3,11,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
4799,1937,Sea Disaster,solomon islands,27,Unespecific,Nov,Y,M,0,159.1070693851845,0,0,1,1,0,0,6,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4800,1937,Unprovoked,australia,25,Tiger shark,Oct,Y,M,0,134.755,0,0,1,1,0,0,7,2,12,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
4801,1937,Unprovoked,australia,18,Tiger shark,Oct,Y,M,0,134.755,0,0,1,1,0,0,7,2,12,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
4802,1937,Unprovoked,australia,16,Unespecific,Oct,N,M,0,134.755,1,0,0,1,0,0,7,3,12,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
4803,1937,Unprovoked,australia,27,Unespecific,Oct,N,M,0,134.755,1,0,0,1,0,0,7,3,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4804,1937,Provoked,croatia,27,Unespecific,Sep,N,M,1,17.0118954,1,0,0,1,0,0,4,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4805,1937,Boating,scotland,27,Unespecific,Sep,N,M,1,-4.1140518,1,0,0,1,0,0,1,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4806,1937,Unprovoked,scotland,27,Unespecific,Sep,N,M,1,-4.1140518,1,0,0,1,0,0,7,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4807,1937,Unprovoked,australia,38,Tiger shark,Aug,N,M,0,134.755,1,0,0,0,1,0,7,2,1,0.1260070163890281,3.6375861597263857,6.164414002968976,7.502744447095262,0.43023255813953487
4808,1937,Invalid,turkey,27,Lemon shark,Aug,Unknown,M,1,34.9249653,0,1,0,1,0,0,3,1,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4809,1937,Unprovoked,panama,21,Unespecific,Aug,Y,M,1,-81.1308434,0,0,1,1,0,0,7,3,1,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
4810,1937,Unprovoked,australia,27,Unespecific,Jul,Y,M,0,134.755,0,0,1,1,0,0,7,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4811,1937,Invalid,italy,27,Lemon shark,Jul,Unknown,M,1,12.674297,0,1,0,1,0,0,3,1,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4812,1937,Unprovoked,greece,27,Unespecific,Jun,Y,M,1,21.9877132,0,0,1,1,0,0,7,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4813,1937,Provoked,australia,27,Lemon shark,Jun,N,M,0,134.755,1,0,0,1,0,0,4,1,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4814,1937,Unprovoked,usa,14,Unespecific,Jun,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,7,-0.15306275105283237,2.6390573296152584,3.7416573867739413,4.401298165473145,0.15116279069767444
4815,1937,Provoked,usa,27,Unespecific,May,N,M,1,-100.445882,1,0,0,1,0,0,4,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4816,1937,Unprovoked,australia,33,Tiger shark,May,Y,M,0,134.755,0,0,1,0,1,0,7,2,9,0.06786748150530716,3.4965075614664802,5.744562646538029,6.994228303440125,0.37209302325581395
4817,1937,Invalid,australia,16,Tiger shark,Mar,Unknown,M,0,134.755,0,1,0,1,0,0,3,2,8,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
4818,1937,Invalid,australia,43,Tiger shark,Mar,Unknown,M,0,134.755,0,1,0,0,1,0,3,2,8,0.184146551272749,3.7612001156935624,6.557438524302,7.970004721350402,0.4883720930232558
4819,1937,Unprovoked,australia,32,White shark,Feb,Y,M,0,134.755,0,0,1,0,1,0,7,4,4,0.05623957452856297,3.4657359027997265,5.656854249492381,6.886696297701842,0.36046511627906974
4820,1937,Unprovoked,australia,27,Unespecific,Feb,N,M,0,134.755,1,0,0,1,0,0,7,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4821,1937,Boating,australia,27,Unespecific,Feb,N,M,0,134.755,1,0,0,1,0,0,1,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4822,1937,Provoked,australia,20,Lemon shark,Feb,N,M,0,134.755,1,0,0,1,0,0,4,1,4,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
4823,1937,Invalid,australia,27,Tiger shark,Unknown,Unknown,M,0,134.755,0,1,0,1,0,0,3,2,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4824,1937,Provoked,australia,18,Grey shark,Jan,N,M,0,134.755,1,0,0,1,0,0,4,0,5,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
4825,1937,Unprovoked,australia,27,Unespecific,Unknown,N,M,0,134.755,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4826,1936,Unprovoked,usa,27,Unespecific,Dec,N,M,1,-100.445882,1,0,0,1,0,0,7,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4827,1936,Boating,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,1,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4828,1936,Provoked,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,4,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4829,1936,Unprovoked,australia,15,Unespecific,Dec,Y,M,0,134.755,0,0,1,1,0,0,7,3,3,-0.1414348440760882,2.70805020110221,3.872983346207417,4.581659276135893,0.16279069767441862
4830,1936,Boating,australia,50,White shark,Dec,Y,M,0,134.755,0,0,1,0,1,0,1,4,3,0.2655419001099583,3.912023005428146,7.0710678118654755,8.568961017177946,0.5697674418604651
4831,1936,Provoked,australia,27,Unespecific,Nov,N,M,0,134.755,1,0,0,1,0,0,4,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4832,1936,Unprovoked,vietnam,27,Unespecific,Sep,Y,M,1,108.4265113,0,0,1,1,0,0,7,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4833,1936,Unprovoked,usa,27,Unespecific,Sep,N,M,1,-100.445882,1,0,0,1,0,0,7,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4834,1936,Unprovoked,australia,27,Tiger shark,Aug,N,M,0,134.755,1,0,0,1,0,0,7,2,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4835,1936,Unprovoked,iceland,27,Unespecific,Aug,N,M,1,-18.1059013,1,0,0,1,0,0,7,3,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4836,1936,Provoked,canada,27,Lemon shark,Aug,N,M,1,-107.991707,1,0,0,1,0,0,4,1,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4837,1936,Unprovoked,australia,27,Unespecific,Aug,N,M,0,134.755,1,0,0,1,0,0,7,3,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4838,1936,Boating,usa,13,Unespecific,Aug,N,M,1,-100.445882,1,0,0,1,0,0,1,3,1,-0.16469065802957655,2.5649493574615367,3.605551275463989,4.212483084143039,0.13953488372093023
4839,1936,Unprovoked,usa,16,White shark,Jul,Y,M,1,-100.445882,0,0,1,1,0,0,7,4,6,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
4840,1936,Boating,usa,27,Lemon shark,Jul,N,M,1,-100.445882,1,0,0,1,0,0,1,1,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4841,1936,Unprovoked,australia,27,Unespecific,Jul,N,M,0,134.755,1,0,0,1,0,0,7,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4842,1936,Boating,south africa,27,Unespecific,Jul,N,M,0,24.991639,1,0,0,1,0,0,1,3,6,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4843,1936,Unprovoked,australia,16,Tiger shark,Jun,Y,M,0,134.755,0,0,1,1,0,0,7,2,7,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
4844,1936,Unprovoked,usa,27,Unespecific,Jun,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4845,1936,Unprovoked,australia,16,Tiger shark,Apr,N,M,0,134.755,1,0,0,1,0,0,7,2,0,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
4846,1936,Unprovoked,australia,27,Unespecific,Unknown,N,M,0,134.755,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4847,1936,Provoked,usa,27,Lemon shark,Mar,N,M,1,-100.445882,1,0,0,1,0,0,4,1,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4848,1936,Unprovoked,australia,27,Unespecific,Mar,N,M,0,134.755,1,0,0,1,0,0,7,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4849,1936,Boating,australia,27,Unespecific,Mar,N,M,0,134.755,1,0,0,1,0,0,1,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
4850,1936,Provoked,australia,27,Unespecific,Feb,N,F,0,134.755,1,0,0,1,0,0,4,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
