,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,wind_950mb,wind_900mb,wind_850mb,wind_800mb,wind_750mb,wind_700mb,wind_650mb,wind_600mb,wind_550mb,wind_500mb,wind_450mb,wind_400mb,wind_350mb,wind_300mb,wind_250mb,wind_200mb,index,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,country
289,12,4,-2,-2,-3,-2,-2,-2,-1,3,-3,-3,-2,-1,2,4,4,4,3,3,3,3,2,3,3,3,3,3,3,5,7,7,33,102,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 4}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 105, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 90, 'speed': 3}, {'layer': '800mb', 'direction': 90, 'speed': 3}, {'layer': '750mb', 'direction': 80, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 3}, {'layer': '650mb', 'direction': 20, 'speed': 2}, {'layer': '600mb', 'direction': 355, 'speed': 3}, {'layer': '550mb', 'direction': 340, 'speed': 3}, {'layer': '500mb', 'direction': 355, 'speed': 3}, {'layer': '450mb', 'direction': 190, 'speed': 3}, {'layer': '400mb', 'direction': 215, 'speed': 3}, {'layer': '350mb', 'direction': 225, 'speed': 3}, {'layer': '300mb', 'direction': 260, 'speed': 5}, {'layer': '250mb', 'direction': 260, 'speed': 7}, {'layer': '200mb', 'direction': 265, 'speed': 7}]",26,-1,10,1014,none,2,0,105,3,papua new guinea
290,12,4,-2,-2,-3,-3,-1,-2,-1,3,-3,-3,-2,0,5,6,4,4,3,3,3,3,3,3,3,3,3,2,3,6,6,7,34,105,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 4}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 105, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 95, 'speed': 3}, {'layer': '800mb', 'direction': 90, 'speed': 3}, {'layer': '750mb', 'direction': 85, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 3}, {'layer': '650mb', 'direction': 20, 'speed': 3}, {'layer': '600mb', 'direction': 350, 'speed': 3}, {'layer': '550mb', 'direction': 345, 'speed': 3}, {'layer': '500mb', 'direction': 0, 'speed': 3}, {'layer': '450mb', 'direction': 180, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 2}, {'layer': '350mb', 'direction': 225, 'speed': 3}, {'layer': '300mb', 'direction': 265, 'speed': 6}, {'layer': '250mb', 'direction': 265, 'speed': 6}, {'layer': '200mb', 'direction': 265, 'speed': 7}]",26,-1,9,1014,none,2,0,100,3,papua new guinea
291,12,7,-2,-2,-2,-2,-1,-2,-2,3,-3,-3,-2,0,4,13,4,4,4,3,3,3,2,3,3,3,2,2,3,5,7,7,35,108,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 7}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 100, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 100, 'speed': 4}, {'layer': '800mb', 'direction': 95, 'speed': 3}, {'layer': '750mb', 'direction': 80, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 3}, {'layer': '650mb', 'direction': 10, 'speed': 2}, {'layer': '600mb', 'direction': 340, 'speed': 3}, {'layer': '550mb', 'direction': 340, 'speed': 3}, {'layer': '500mb', 'direction': 355, 'speed': 3}, {'layer': '450mb', 'direction': 170, 'speed': 2}, {'layer': '400mb', 'direction': 215, 'speed': 2}, {'layer': '350mb', 'direction': 235, 'speed': 3}, {'layer': '300mb', 'direction': 260, 'speed': 5}, {'layer': '250mb', 'direction': 260, 'speed': 7}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",26,-1,9,1013,none,2,0,100,3,papua new guinea
292,12,14,-1,-2,-2,-2,-1,-2,-2,2,-3,-3,-2,0,6,9,4,4,4,3,3,2,2,3,3,3,3,2,3,5,7,7,36,111,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': -1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 95, 'speed': 4}, {'layer': '900mb', 'direction': 95, 'speed': 4}, {'layer': '850mb', 'direction': 95, 'speed': 4}, {'layer': '800mb', 'direction': 95, 'speed': 3}, {'layer': '750mb', 'direction': 90, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 2}, {'layer': '650mb', 'direction': 5, 'speed': 2}, {'layer': '600mb', 'direction': 345, 'speed': 3}, {'layer': '550mb', 'direction': 345, 'speed': 3}, {'layer': '500mb', 'direction': 5, 'speed': 3}, {'layer': '450mb', 'direction': 165, 'speed': 3}, {'layer': '400mb', 'direction': 215, 'speed': 2}, {'layer': '350mb', 'direction': 230, 'speed': 3}, {'layer': '300mb', 'direction': 250, 'speed': 5}, {'layer': '250mb', 'direction': 260, 'speed': 7}, {'layer': '200mb', 'direction': 275, 'speed': 7}]",26,-1,10,1014,none,2,0,95,3,papua new guinea
293,12,14,-2,-2,-2,-1,-1,-2,-2,2,-3,-3,-3,1,4,6,4,4,4,4,3,3,2,3,3,4,3,2,3,5,6,7,37,114,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 95, 'speed': 4}, {'layer': '850mb', 'direction': 95, 'speed': 4}, {'layer': '800mb', 'direction': 95, 'speed': 4}, {'layer': '750mb', 'direction': 90, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 3}, {'layer': '650mb', 'direction': 20, 'speed': 2}, {'layer': '600mb', 'direction': 350, 'speed': 3}, {'layer': '550mb', 'direction': 350, 'speed': 3}, {'layer': '500mb', 'direction': 5, 'speed': 4}, {'layer': '450mb', 'direction': 155, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 2}, {'layer': '350mb', 'direction': 240, 'speed': 3}, {'layer': '300mb', 'direction': 255, 'speed': 5}, {'layer': '250mb', 'direction': 260, 'speed': 6}, {'layer': '200mb', 'direction': 280, 'speed': 7}]",27,-1,9,1016,none,2,0,90,4,papua new guinea
294,12,14,-2,-2,-2,-1,-1,-2,-2,1,-3,-3,-3,1,5,6,4,4,4,4,3,2,2,3,3,4,2,2,3,5,6,7,38,117,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 90, 'speed': 4}, {'layer': '850mb', 'direction': 95, 'speed': 4}, {'layer': '800mb', 'direction': 100, 'speed': 4}, {'layer': '750mb', 'direction': 100, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 2}, {'layer': '650mb', 'direction': 30, 'speed': 2}, {'layer': '600mb', 'direction': 355, 'speed': 3}, {'layer': '550mb', 'direction': 350, 'speed': 3}, {'layer': '500mb', 'direction': 0, 'speed': 4}, {'layer': '450mb', 'direction': 150, 'speed': 2}, {'layer': '400mb', 'direction': 220, 'speed': 2}, {'layer': '350mb', 'direction': 245, 'speed': 3}, {'layer': '300mb', 'direction': 260, 'speed': 5}, {'layer': '250mb', 'direction': 265, 'speed': 6}, {'layer': '200mb', 'direction': 280, 'speed': 7}]",27,2,9,1014,none,2,0,85,3,papua new guinea
295,12,5,-2,-3,-2,-1,0,-2,-2,0,-3,-3,-3,2,3,7,3,4,4,4,3,3,2,3,3,4,2,2,3,5,7,7,39,120,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 5}, {'layer': '850mb', 'rh': -2}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 7}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 100, 'speed': 4}, {'layer': '800mb', 'direction': 100, 'speed': 4}, {'layer': '750mb', 'direction': 95, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 3}, {'layer': '650mb', 'direction': 30, 'speed': 2}, {'layer': '600mb', 'direction': 0, 'speed': 3}, {'layer': '550mb', 'direction': 355, 'speed': 3}, {'layer': '500mb', 'direction': 0, 'speed': 4}, {'layer': '450mb', 'direction': 145, 'speed': 2}, {'layer': '400mb', 'direction': 250, 'speed': 2}, {'layer': '350mb', 'direction': 260, 'speed': 3}, {'layer': '300mb', 'direction': 265, 'speed': 5}, {'layer': '250mb', 'direction': 270, 'speed': 7}, {'layer': '200mb', 'direction': 280, 'speed': 7}]",26,2,9,1011,none,2,0,90,3,papua new guinea
296,12,3,-1,-2,-2,-1,0,-1,-2,0,-3,-3,-3,2,5,5,3,4,5,4,3,3,2,3,3,4,2,2,2,5,7,7,40,123,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 3}, {'layer': '850mb', 'rh': -1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 100, 'speed': 5}, {'layer': '800mb', 'direction': 100, 'speed': 4}, {'layer': '750mb', 'direction': 100, 'speed': 3}, {'layer': '700mb', 'direction': 80, 'speed': 3}, {'layer': '650mb', 'direction': 35, 'speed': 2}, {'layer': '600mb', 'direction': 15, 'speed': 3}, {'layer': '550mb', 'direction': 5, 'speed': 3}, {'layer': '500mb', 'direction': 0, 'speed': 4}, {'layer': '450mb', 'direction': 135, 'speed': 2}, {'layer': '400mb', 'direction': 290, 'speed': 2}, {'layer': '350mb', 'direction': 260, 'speed': 2}, {'layer': '300mb', 'direction': 270, 'speed': 5}, {'layer': '250mb', 'direction': 280, 'speed': 7}, {'layer': '200mb', 'direction': 280, 'speed': 7}]",26,-1,10,1011,none,2,0,95,3,papua new guinea
297,13,9,1,-2,-2,0,-1,-2,-2,-1,-3,-3,-3,0,7,11,4,4,5,4,3,3,3,3,3,4,2,2,2,6,6,7,41,126,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 7}, {'layer': '200mb', 'rh': 11}]","[{'layer': '950mb', 'direction': 105, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 105, 'speed': 5}, {'layer': '800mb', 'direction': 105, 'speed': 4}, {'layer': '750mb', 'direction': 100, 'speed': 3}, {'layer': '700mb', 'direction': 70, 'speed': 3}, {'layer': '650mb', 'direction': 40, 'speed': 3}, {'layer': '600mb', 'direction': 30, 'speed': 3}, {'layer': '550mb', 'direction': 10, 'speed': 3}, {'layer': '500mb', 'direction': 5, 'speed': 4}, {'layer': '450mb', 'direction': 120, 'speed': 2}, {'layer': '400mb', 'direction': 320, 'speed': 2}, {'layer': '350mb', 'direction': 280, 'speed': 2}, {'layer': '300mb', 'direction': 275, 'speed': 6}, {'layer': '250mb', 'direction': 285, 'speed': 6}, {'layer': '200mb', 'direction': 285, 'speed': 7}]",26,-1,10,1013,none,2,0,100,3,papua new guinea
298,13,13,4,-2,-2,-1,-2,-1,-1,-1,-3,-3,-3,2,6,6,4,4,5,4,3,2,3,3,3,3,2,2,3,5,6,7,42,129,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': -2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 100, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 105, 'speed': 5}, {'layer': '800mb', 'direction': 110, 'speed': 4}, {'layer': '750mb', 'direction': 110, 'speed': 3}, {'layer': '700mb', 'direction': 80, 'speed': 2}, {'layer': '650mb', 'direction': 45, 'speed': 3}, {'layer': '600mb', 'direction': 30, 'speed': 3}, {'layer': '550mb', 'direction': 20, 'speed': 3}, {'layer': '500mb', 'direction': 5, 'speed': 3}, {'layer': '450mb', 'direction': 120, 'speed': 2}, {'layer': '400mb', 'direction': 315, 'speed': 2}, {'layer': '350mb', 'direction': 305, 'speed': 3}, {'layer': '300mb', 'direction': 280, 'speed': 5}, {'layer': '250mb', 'direction': 290, 'speed': 6}, {'layer': '200mb', 'direction': 290, 'speed': 7}]",26,-1,10,1012,rain,2,0,100,4,papua new guinea
299,12,15,8,1,-2,-1,0,4,3,0,-3,-3,-2,0,5,3,4,4,5,4,3,2,3,3,3,3,2,2,3,6,7,7,43,132,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 105, 'speed': 4}, {'layer': '900mb', 'direction': 110, 'speed': 4}, {'layer': '850mb', 'direction': 105, 'speed': 5}, {'layer': '800mb', 'direction': 105, 'speed': 4}, {'layer': '750mb', 'direction': 110, 'speed': 3}, {'layer': '700mb', 'direction': 90, 'speed': 2}, {'layer': '650mb', 'direction': 45, 'speed': 3}, {'layer': '600mb', 'direction': 30, 'speed': 3}, {'layer': '550mb', 'direction': 20, 'speed': 3}, {'layer': '500mb', 'direction': 350, 'speed': 3}, {'layer': '450mb', 'direction': 130, 'speed': 2}, {'layer': '400mb', 'direction': 335, 'speed': 2}, {'layer': '350mb', 'direction': 305, 'speed': 3}, {'layer': '300mb', 'direction': 290, 'speed': 6}, {'layer': '250mb', 'direction': 295, 'speed': 7}, {'layer': '200mb', 'direction': 295, 'speed': 7}]",27,-1,11,1011,rain,2,0,85,3,papua new guinea
300,12,14,10,4,-2,-1,2,8,5,0,-3,-3,-2,1,3,1,4,5,5,4,3,3,3,3,3,3,2,3,4,6,7,7,44,135,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 95, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 5}, {'layer': '850mb', 'direction': 110, 'speed': 5}, {'layer': '800mb', 'direction': 110, 'speed': 4}, {'layer': '750mb', 'direction': 110, 'speed': 3}, {'layer': '700mb', 'direction': 100, 'speed': 3}, {'layer': '650mb', 'direction': 55, 'speed': 3}, {'layer': '600mb', 'direction': 40, 'speed': 3}, {'layer': '550mb', 'direction': 20, 'speed': 3}, {'layer': '500mb', 'direction': 5, 'speed': 3}, {'layer': '450mb', 'direction': 100, 'speed': 2}, {'layer': '400mb', 'direction': 335, 'speed': 3}, {'layer': '350mb', 'direction': 305, 'speed': 4}, {'layer': '300mb', 'direction': 300, 'speed': 6}, {'layer': '250mb', 'direction': 295, 'speed': 7}, {'layer': '200mb', 'direction': 290, 'speed': 7}]",27,-4,11,1011,none,2,0,90,3,papua new guinea
301,15,13,11,8,-2,-1,4,9,5,1,-3,-3,-1,1,3,2,4,5,5,4,3,3,3,3,4,4,2,3,4,6,7,8,45,138,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 5}, {'layer': '850mb', 'direction': 110, 'speed': 5}, {'layer': '800mb', 'direction': 115, 'speed': 4}, {'layer': '750mb', 'direction': 110, 'speed': 3}, {'layer': '700mb', 'direction': 95, 'speed': 3}, {'layer': '650mb', 'direction': 60, 'speed': 3}, {'layer': '600mb', 'direction': 45, 'speed': 3}, {'layer': '550mb', 'direction': 20, 'speed': 4}, {'layer': '500mb', 'direction': 20, 'speed': 4}, {'layer': '450mb', 'direction': 105, 'speed': 2}, {'layer': '400mb', 'direction': 335, 'speed': 3}, {'layer': '350mb', 'direction': 305, 'speed': 4}, {'layer': '300mb', 'direction': 305, 'speed': 6}, {'layer': '250mb', 'direction': 295, 'speed': 7}, {'layer': '200mb', 'direction': 290, 'speed': 8}]",27,-4,12,1013,none,2,0,95,3,papua new guinea
302,15,13,12,7,-2,-1,6,9,5,2,-3,-2,-1,-1,2,3,4,4,5,4,3,3,3,4,4,4,2,3,5,6,7,8,46,141,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 6}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 110, 'speed': 5}, {'layer': '800mb', 'direction': 120, 'speed': 4}, {'layer': '750mb', 'direction': 115, 'speed': 3}, {'layer': '700mb', 'direction': 95, 'speed': 3}, {'layer': '650mb', 'direction': 60, 'speed': 3}, {'layer': '600mb', 'direction': 35, 'speed': 4}, {'layer': '550mb', 'direction': 15, 'speed': 4}, {'layer': '500mb', 'direction': 10, 'speed': 4}, {'layer': '450mb', 'direction': 120, 'speed': 2}, {'layer': '400mb', 'direction': 330, 'speed': 3}, {'layer': '350mb', 'direction': 310, 'speed': 5}, {'layer': '300mb', 'direction': 300, 'speed': 6}, {'layer': '250mb', 'direction': 300, 'speed': 7}, {'layer': '200mb', 'direction': 295, 'speed': 8}]",27,-4,12,1011,rain,2,0,90,3,papua new guinea
303,15,14,13,11,4,-1,7,8,5,1,-3,-2,-1,0,4,5,4,4,4,4,3,3,3,3,4,3,2,3,5,6,7,8,47,144,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 100, 'speed': 4}, {'layer': '900mb', 'direction': 100, 'speed': 4}, {'layer': '850mb', 'direction': 105, 'speed': 4}, {'layer': '800mb', 'direction': 110, 'speed': 4}, {'layer': '750mb', 'direction': 115, 'speed': 3}, {'layer': '700mb', 'direction': 100, 'speed': 3}, {'layer': '650mb', 'direction': 65, 'speed': 3}, {'layer': '600mb', 'direction': 40, 'speed': 3}, {'layer': '550mb', 'direction': 15, 'speed': 4}, {'layer': '500mb', 'direction': 0, 'speed': 3}, {'layer': '450mb', 'direction': 65, 'speed': 2}, {'layer': '400mb', 'direction': 330, 'speed': 3}, {'layer': '350mb', 'direction': 305, 'speed': 5}, {'layer': '300mb', 'direction': 300, 'speed': 6}, {'layer': '250mb', 'direction': 300, 'speed': 7}, {'layer': '200mb', 'direction': 300, 'speed': 8}]",27,-4,12,1009,rain,3,0,100,3,papua new guinea
